dia1,nome_cartao,hora1,linha,n
1,02-ESTUDANTE ETUFOR,7,411,5
1,02-ESTUDANTE ETUFOR,7,456,15
1,02-ESTUDANTE ETUFOR,7,466,8
1,02-ESTUDANTE ETUFOR,7,501,2
1,02-ESTUDANTE ETUFOR,7,502,12
1,02-ESTUDANTE ETUFOR,7,600,12
1,02-ESTUDANTE ETUFOR,7,601,1
1,02-ESTUDANTE ETUFOR,7,603,4
1,02-ESTUDANTE ETUFOR,7,604,8
1,02-ESTUDANTE ETUFOR,7,606,7
1,02-ESTUDANTE ETUFOR,7,609,4
1,02-ESTUDANTE ETUFOR,7,610,7
1,02-ESTUDANTE ETUFOR,7,611,4
1,02-ESTUDANTE ETUFOR,7,612,3
1,02-ESTUDANTE ETUFOR,7,613,15
1,02-ESTUDANTE ETUFOR,7,616,7
1,02-ESTUDANTE ETUFOR,7,617,8
1,02-ESTUDANTE ETUFOR,7,618,8
1,02-ESTUDANTE ETUFOR,7,619,6
1,02-ESTUDANTE ETUFOR,7,621,11
1,02-ESTUDANTE ETUFOR,7,622,14
1,02-ESTUDANTE ETUFOR,7,626,8
1,02-ESTUDANTE ETUFOR,7,627,5
1,02-ESTUDANTE ETUFOR,7,628,8
1,02-ESTUDANTE ETUFOR,7,629,26
1,02-ESTUDANTE ETUFOR,7,631,1
1,02-ESTUDANTE ETUFOR,7,632,8
1,02-ESTUDANTE ETUFOR,7,634,1
1,02-ESTUDANTE ETUFOR,7,635,2
1,02-ESTUDANTE ETUFOR,7,636,10
1,02-ESTUDANTE ETUFOR,7,637,2
1,02-ESTUDANTE ETUFOR,7,639,1
1,02-ESTUDANTE ETUFOR,7,640,6
1,02-ESTUDANTE ETUFOR,7,641,1
1,02-ESTUDANTE ETUFOR,7,642,7
1,02-ESTUDANTE ETUFOR,7,643,3
1,02-ESTUDANTE ETUFOR,7,645,5
1,02-ESTUDANTE ETUFOR,7,646,5
1,02-ESTUDANTE ETUFOR,7,650,7
1,02-ESTUDANTE ETUFOR,7,653,1
1,02-ESTUDANTE ETUFOR,7,655,5
1,02-ESTUDANTE ETUFOR,7,656,12
1,02-ESTUDANTE ETUFOR,7,657,7
1,02-ESTUDANTE ETUFOR,7,666,5
1,02-ESTUDANTE ETUFOR,7,676,10
1,02-ESTUDANTE ETUFOR,7,680,1
1,02-ESTUDANTE ETUFOR,7,686,1
1,02-ESTUDANTE ETUFOR,7,696,1
1,02-ESTUDANTE ETUFOR,7,701,2
1,02-ESTUDANTE ETUFOR,7,703,1
1,02-ESTUDANTE ETUFOR,7,706,6
1,02-ESTUDANTE ETUFOR,7,709,3
1,02-ESTUDANTE ETUFOR,7,711,11
1,02-ESTUDANTE ETUFOR,7,712,8
1,02-ESTUDANTE ETUFOR,7,725,14
1,02-ESTUDANTE ETUFOR,7,728,1
1,02-ESTUDANTE ETUFOR,7,752,14
1,02-ESTUDANTE ETUFOR,7,754,12
1,02-ESTUDANTE ETUFOR,7,757,3
1,02-ESTUDANTE ETUFOR,7,804,15
1,02-ESTUDANTE ETUFOR,7,806,11
1,02-ESTUDANTE ETUFOR,7,813,10
1,02-ESTUDANTE ETUFOR,7,814,4
1,02-ESTUDANTE ETUFOR,7,815,5
1,02-ESTUDANTE ETUFOR,7,820,5
1,02-ESTUDANTE ETUFOR,7,825,6
1,02-ESTUDANTE ETUFOR,7,831,12
1,02-ESTUDANTE ETUFOR,7,832,5
1,02-ESTUDANTE ETUFOR,7,841,2
1,02-ESTUDANTE ETUFOR,7,855,7
1,02-ESTUDANTE ETUFOR,7,905,3
1,02-ESTUDANTE ETUFOR,7,906,15
1,02-ESTUDANTE ETUFOR,7,907,3
1,02-ESTUDANTE ETUFOR,7,909,12
1,02-ESTUDANTE ETUFOR,7,913,5
1,02-ESTUDANTE ETUFOR,7,920,14
1,02-ESTUDANTE ETUFOR,8,1,10
1,02-ESTUDANTE ETUFOR,8,3,13
1,02-ESTUDANTE ETUFOR,8,5,15
1,02-ESTUDANTE ETUFOR,8,6,5
1,02-ESTUDANTE ETUFOR,8,7,9
1,02-ESTUDANTE ETUFOR,8,8,5
1,02-ESTUDANTE ETUFOR,8,10,14
1,02-ESTUDANTE ETUFOR,8,11,4
1,02-ESTUDANTE ETUFOR,8,12,10
1,02-ESTUDANTE ETUFOR,8,14,1
1,02-ESTUDANTE ETUFOR,8,15,22
1,02-ESTUDANTE ETUFOR,8,21,6
1,02-ESTUDANTE ETUFOR,8,22,4
1,02-ESTUDANTE ETUFOR,8,24,27
1,02-ESTUDANTE ETUFOR,8,25,1
1,02-ESTUDANTE ETUFOR,8,26,29
1,02-ESTUDANTE ETUFOR,8,27,8
1,02-ESTUDANTE ETUFOR,8,28,8
1,02-ESTUDANTE ETUFOR,8,29,9
1,02-ESTUDANTE ETUFOR,8,30,31
1,02-ESTUDANTE ETUFOR,8,31,8
1,02-ESTUDANTE ETUFOR,8,32,6
1,02-ESTUDANTE ETUFOR,8,38,10
1,02-ESTUDANTE ETUFOR,8,41,29
1,02-ESTUDANTE ETUFOR,8,42,36
1,02-ESTUDANTE ETUFOR,8,43,14
1,02-ESTUDANTE ETUFOR,8,44,21
1,02-ESTUDANTE ETUFOR,8,45,30
1,02-ESTUDANTE ETUFOR,8,51,76
1,02-ESTUDANTE ETUFOR,8,52,58
1,02-ESTUDANTE ETUFOR,8,60,6
1,02-ESTUDANTE ETUFOR,8,66,7
1,02-ESTUDANTE ETUFOR,8,68,12
1,02-ESTUDANTE ETUFOR,8,69,12
1,02-ESTUDANTE ETUFOR,8,70,10
1,02-ESTUDANTE ETUFOR,8,71,9
1,02-ESTUDANTE ETUFOR,8,72,7
1,02-ESTUDANTE ETUFOR,8,74,5
1,02-ESTUDANTE ETUFOR,8,75,7
1,02-ESTUDANTE ETUFOR,8,76,22
1,02-ESTUDANTE ETUFOR,8,77,28
1,02-ESTUDANTE ETUFOR,8,78,10
1,02-ESTUDANTE ETUFOR,8,79,4
1,02-ESTUDANTE ETUFOR,8,80,16
1,02-ESTUDANTE ETUFOR,8,81,3
1,02-ESTUDANTE ETUFOR,8,83,7
1,02-ESTUDANTE ETUFOR,8,84,10
1,02-ESTUDANTE ETUFOR,8,85,12
1,02-ESTUDANTE ETUFOR,8,88,6
1,02-ESTUDANTE ETUFOR,8,97,7
1,02-ESTUDANTE ETUFOR,8,101,14
1,02-ESTUDANTE ETUFOR,8,102,8
1,02-ESTUDANTE ETUFOR,8,110,6
1,02-ESTUDANTE ETUFOR,8,111,1
1,02-ESTUDANTE ETUFOR,8,112,2
1,02-ESTUDANTE ETUFOR,8,114,8
1,02-ESTUDANTE ETUFOR,8,115,6
1,02-ESTUDANTE ETUFOR,8,122,9
1,02-ESTUDANTE ETUFOR,8,130,4
1,02-ESTUDANTE ETUFOR,8,200,8
1,02-ESTUDANTE ETUFOR,8,205,2
1,02-ESTUDANTE ETUFOR,8,206,4
1,02-ESTUDANTE ETUFOR,8,210,20
1,02-ESTUDANTE ETUFOR,8,211,12
1,02-ESTUDANTE ETUFOR,8,212,6
1,02-ESTUDANTE ETUFOR,8,213,29
1,02-ESTUDANTE ETUFOR,8,214,13
1,02-ESTUDANTE ETUFOR,8,215,1
1,02-ESTUDANTE ETUFOR,8,216,3
1,02-ESTUDANTE ETUFOR,8,217,5
1,02-ESTUDANTE ETUFOR,8,220,22
1,02-ESTUDANTE ETUFOR,8,222,3
1,02-ESTUDANTE ETUFOR,8,233,1
1,02-ESTUDANTE ETUFOR,8,243,11
1,02-ESTUDANTE ETUFOR,8,302,1
1,02-ESTUDANTE ETUFOR,8,303,1
1,02-ESTUDANTE ETUFOR,8,304,5
1,02-ESTUDANTE ETUFOR,8,308,1
1,02-ESTUDANTE ETUFOR,8,309,1
1,02-ESTUDANTE ETUFOR,8,311,15
1,02-ESTUDANTE ETUFOR,8,312,8
1,02-ESTUDANTE ETUFOR,8,313,3
1,02-ESTUDANTE ETUFOR,8,314,8
1,02-ESTUDANTE ETUFOR,8,315,24
1,02-ESTUDANTE ETUFOR,8,317,7
1,02-ESTUDANTE ETUFOR,8,318,6
1,02-ESTUDANTE ETUFOR,8,319,3
1,02-ESTUDANTE ETUFOR,8,321,24
1,02-ESTUDANTE ETUFOR,8,322,9
1,02-ESTUDANTE ETUFOR,8,323,8
1,02-ESTUDANTE ETUFOR,8,324,3
1,02-ESTUDANTE ETUFOR,8,325,6
1,02-ESTUDANTE ETUFOR,8,327,13
1,02-ESTUDANTE ETUFOR,8,329,20
1,02-ESTUDANTE ETUFOR,8,330,3
1,02-ESTUDANTE ETUFOR,8,332,1
1,02-ESTUDANTE ETUFOR,8,334,3
1,02-ESTUDANTE ETUFOR,8,335,10
1,02-ESTUDANTE ETUFOR,8,336,23
1,02-ESTUDANTE ETUFOR,8,337,9
1,02-ESTUDANTE ETUFOR,8,338,15
1,02-ESTUDANTE ETUFOR,8,339,3
1,02-ESTUDANTE ETUFOR,8,340,4
1,02-ESTUDANTE ETUFOR,8,341,9
1,02-ESTUDANTE ETUFOR,8,342,5
1,02-ESTUDANTE ETUFOR,8,343,12
1,02-ESTUDANTE ETUFOR,8,344,5
1,02-ESTUDANTE ETUFOR,8,345,20
1,02-ESTUDANTE ETUFOR,8,346,12
1,02-ESTUDANTE ETUFOR,8,347,11
1,02-ESTUDANTE ETUFOR,8,349,1
1,02-ESTUDANTE ETUFOR,8,350,6
1,02-ESTUDANTE ETUFOR,8,351,11
1,02-ESTUDANTE ETUFOR,8,353,3
1,02-ESTUDANTE ETUFOR,8,355,23
1,02-ESTUDANTE ETUFOR,8,356,5
1,02-ESTUDANTE ETUFOR,8,357,7
1,02-ESTUDANTE ETUFOR,8,360,13
1,02-ESTUDANTE ETUFOR,8,361,4
1,02-ESTUDANTE ETUFOR,8,362,4
1,02-ESTUDANTE ETUFOR,8,365,2
1,02-ESTUDANTE ETUFOR,8,366,24
1,02-ESTUDANTE ETUFOR,8,367,6
1,02-ESTUDANTE ETUFOR,8,368,4
1,02-ESTUDANTE ETUFOR,8,369,14
1,02-ESTUDANTE ETUFOR,8,372,4
1,02-ESTUDANTE ETUFOR,8,375,6
1,02-ESTUDANTE ETUFOR,8,376,11
1,02-ESTUDANTE ETUFOR,8,377,13
1,02-ESTUDANTE ETUFOR,8,379,11
1,02-ESTUDANTE ETUFOR,8,381,4
1,02-ESTUDANTE ETUFOR,8,382,5
1,02-ESTUDANTE ETUFOR,8,383,2
1,02-ESTUDANTE ETUFOR,8,384,1
1,02-ESTUDANTE ETUFOR,8,386,14
1,02-ESTUDANTE ETUFOR,8,388,7
1,02-ESTUDANTE ETUFOR,8,389,1
1,02-ESTUDANTE ETUFOR,8,390,3
1,02-ESTUDANTE ETUFOR,8,391,7
1,02-ESTUDANTE ETUFOR,8,392,3
1,02-ESTUDANTE ETUFOR,8,393,9
1,02-ESTUDANTE ETUFOR,8,394,8
1,02-ESTUDANTE ETUFOR,8,395,2
1,02-ESTUDANTE ETUFOR,8,397,7
1,02-ESTUDANTE ETUFOR,8,401,4
1,02-ESTUDANTE ETUFOR,8,403,8
1,02-ESTUDANTE ETUFOR,8,405,7
1,02-ESTUDANTE ETUFOR,8,406,8
1,02-ESTUDANTE ETUFOR,8,407,6
1,02-ESTUDANTE ETUFOR,8,411,4
1,02-ESTUDANTE ETUFOR,8,456,21
1,02-ESTUDANTE ETUFOR,8,466,7
1,02-ESTUDANTE ETUFOR,8,502,10
1,02-ESTUDANTE ETUFOR,8,600,8
1,02-ESTUDANTE ETUFOR,8,602,2
1,02-ESTUDANTE ETUFOR,8,603,3
1,02-ESTUDANTE ETUFOR,8,604,1
1,02-ESTUDANTE ETUFOR,8,605,9
1,02-ESTUDANTE ETUFOR,8,606,10
1,02-ESTUDANTE ETUFOR,8,609,2
1,02-ESTUDANTE ETUFOR,8,610,6
1,02-ESTUDANTE ETUFOR,8,611,2
1,02-ESTUDANTE ETUFOR,8,612,1
1,02-ESTUDANTE ETUFOR,8,613,8
1,02-ESTUDANTE ETUFOR,8,616,4
1,02-ESTUDANTE ETUFOR,8,617,14
1,02-ESTUDANTE ETUFOR,8,618,10
1,02-ESTUDANTE ETUFOR,8,619,5
1,02-ESTUDANTE ETUFOR,8,621,9
1,02-ESTUDANTE ETUFOR,8,622,11
1,02-ESTUDANTE ETUFOR,8,625,4
1,02-ESTUDANTE ETUFOR,8,626,24
1,02-ESTUDANTE ETUFOR,8,627,3
1,02-ESTUDANTE ETUFOR,8,628,7
1,02-ESTUDANTE ETUFOR,8,629,41
1,02-ESTUDANTE ETUFOR,8,630,9
1,02-ESTUDANTE ETUFOR,8,632,13
1,02-ESTUDANTE ETUFOR,8,634,10
1,02-ESTUDANTE ETUFOR,8,635,4
1,02-ESTUDANTE ETUFOR,8,636,11
1,02-ESTUDANTE ETUFOR,8,637,4
1,02-ESTUDANTE ETUFOR,8,639,5
1,02-ESTUDANTE ETUFOR,8,640,9
1,02-ESTUDANTE ETUFOR,8,642,3
1,02-ESTUDANTE ETUFOR,8,643,6
1,02-ESTUDANTE ETUFOR,8,646,3
1,02-ESTUDANTE ETUFOR,8,650,5
1,02-ESTUDANTE ETUFOR,8,653,5
1,02-ESTUDANTE ETUFOR,8,655,6
1,02-ESTUDANTE ETUFOR,8,656,19
1,02-ESTUDANTE ETUFOR,8,657,5
1,02-ESTUDANTE ETUFOR,8,666,3
1,02-ESTUDANTE ETUFOR,8,676,11
1,02-ESTUDANTE ETUFOR,8,680,5
1,02-ESTUDANTE ETUFOR,8,686,12
1,02-ESTUDANTE ETUFOR,8,696,1
1,02-ESTUDANTE ETUFOR,8,703,5
1,02-ESTUDANTE ETUFOR,8,706,1
1,02-ESTUDANTE ETUFOR,8,709,4
1,02-ESTUDANTE ETUFOR,8,710,5
1,02-ESTUDANTE ETUFOR,8,711,9
1,02-ESTUDANTE ETUFOR,8,712,9
1,02-ESTUDANTE ETUFOR,8,725,5
1,02-ESTUDANTE ETUFOR,8,728,10
1,02-ESTUDANTE ETUFOR,8,752,17
1,02-ESTUDANTE ETUFOR,8,754,12
1,02-ESTUDANTE ETUFOR,8,757,14
1,02-ESTUDANTE ETUFOR,8,804,9
1,02-ESTUDANTE ETUFOR,8,806,11
1,02-ESTUDANTE ETUFOR,8,813,6
1,02-ESTUDANTE ETUFOR,8,814,7
1,02-ESTUDANTE ETUFOR,8,815,4
1,02-ESTUDANTE ETUFOR,8,820,9
1,02-ESTUDANTE ETUFOR,8,825,2
1,02-ESTUDANTE ETUFOR,8,831,5
1,02-ESTUDANTE ETUFOR,8,832,7
1,02-ESTUDANTE ETUFOR,8,841,1
1,02-ESTUDANTE ETUFOR,8,855,12
1,02-ESTUDANTE ETUFOR,8,901,1
1,02-ESTUDANTE ETUFOR,8,905,4
1,02-ESTUDANTE ETUFOR,8,906,33
1,02-ESTUDANTE ETUFOR,8,907,2
1,02-ESTUDANTE ETUFOR,8,909,9
1,02-ESTUDANTE ETUFOR,8,913,11
1,02-ESTUDANTE ETUFOR,8,920,25
1,02-ESTUDANTE ETUFOR,9,1,15
1,02-ESTUDANTE ETUFOR,9,3,15
1,02-ESTUDANTE ETUFOR,9,5,36
1,02-ESTUDANTE ETUFOR,9,6,17
1,02-ESTUDANTE ETUFOR,9,7,7
1,02-ESTUDANTE ETUFOR,9,8,6
1,02-ESTUDANTE ETUFOR,9,10,11
1,02-ESTUDANTE ETUFOR,9,11,8
1,02-ESTUDANTE ETUFOR,9,12,7
1,02-ESTUDANTE ETUFOR,9,14,5
1,02-ESTUDANTE ETUFOR,9,15,21
1,02-ESTUDANTE ETUFOR,9,21,4
1,02-ESTUDANTE ETUFOR,9,22,3
1,02-ESTUDANTE ETUFOR,9,24,19
1,02-ESTUDANTE ETUFOR,9,25,3
1,02-ESTUDANTE ETUFOR,9,26,40
1,02-ESTUDANTE ETUFOR,9,27,29
1,02-ESTUDANTE ETUFOR,9,28,19
1,02-ESTUDANTE ETUFOR,9,29,9
1,02-ESTUDANTE ETUFOR,9,30,27
1,02-ESTUDANTE ETUFOR,9,31,16
1,02-ESTUDANTE ETUFOR,9,32,18
1,02-ESTUDANTE ETUFOR,9,38,18
1,02-ESTUDANTE ETUFOR,9,41,32
1,02-ESTUDANTE ETUFOR,9,42,31
1,02-ESTUDANTE ETUFOR,9,43,19
1,02-ESTUDANTE ETUFOR,9,44,19
1,02-ESTUDANTE ETUFOR,9,45,21
1,02-ESTUDANTE ETUFOR,9,51,84
1,02-ESTUDANTE ETUFOR,9,52,74
1,02-ESTUDANTE ETUFOR,9,60,10
1,02-ESTUDANTE ETUFOR,9,66,8
1,02-ESTUDANTE ETUFOR,9,68,17
1,02-ESTUDANTE ETUFOR,9,69,4
1,02-ESTUDANTE ETUFOR,9,70,19
1,02-ESTUDANTE ETUFOR,9,71,1
1,02-ESTUDANTE ETUFOR,9,72,7
1,02-ESTUDANTE ETUFOR,9,74,20
1,02-ESTUDANTE ETUFOR,9,75,7
1,02-ESTUDANTE ETUFOR,9,76,37
1,02-ESTUDANTE ETUFOR,9,77,22
1,02-ESTUDANTE ETUFOR,9,78,3
1,02-ESTUDANTE ETUFOR,9,79,7
1,02-ESTUDANTE ETUFOR,9,80,19
1,02-ESTUDANTE ETUFOR,9,81,5
1,02-ESTUDANTE ETUFOR,9,83,4
1,02-ESTUDANTE ETUFOR,9,84,6
1,02-ESTUDANTE ETUFOR,9,85,3
1,02-ESTUDANTE ETUFOR,9,88,4
1,02-ESTUDANTE ETUFOR,9,97,8
1,02-ESTUDANTE ETUFOR,9,101,18
1,02-ESTUDANTE ETUFOR,9,102,4
1,02-ESTUDANTE ETUFOR,9,110,7
1,02-ESTUDANTE ETUFOR,9,111,7
1,02-ESTUDANTE ETUFOR,9,112,7
1,02-ESTUDANTE ETUFOR,9,114,12
1,02-ESTUDANTE ETUFOR,9,115,5
1,02-ESTUDANTE ETUFOR,9,122,12
1,02-ESTUDANTE ETUFOR,9,130,2
1,02-ESTUDANTE ETUFOR,9,200,9
1,02-ESTUDANTE ETUFOR,9,202,1
1,02-ESTUDANTE ETUFOR,9,206,2
1,02-ESTUDANTE ETUFOR,9,210,9
1,02-ESTUDANTE ETUFOR,9,211,17
1,02-ESTUDANTE ETUFOR,9,212,6
1,02-ESTUDANTE ETUFOR,9,213,10
1,02-ESTUDANTE ETUFOR,9,214,7
1,02-ESTUDANTE ETUFOR,9,215,1
1,02-ESTUDANTE ETUFOR,9,216,8
1,02-ESTUDANTE ETUFOR,9,220,18
1,02-ESTUDANTE ETUFOR,9,222,7
1,02-ESTUDANTE ETUFOR,9,225,3
1,02-ESTUDANTE ETUFOR,9,233,4
1,02-ESTUDANTE ETUFOR,9,243,14
1,02-ESTUDANTE ETUFOR,9,303,1
1,02-ESTUDANTE ETUFOR,9,304,7
1,02-ESTUDANTE ETUFOR,9,305,4
1,02-ESTUDANTE ETUFOR,9,308,1
1,02-ESTUDANTE ETUFOR,9,309,1
1,02-ESTUDANTE ETUFOR,9,310,1
1,02-ESTUDANTE ETUFOR,9,311,20
1,02-ESTUDANTE ETUFOR,9,312,19
1,02-ESTUDANTE ETUFOR,9,313,4
1,02-ESTUDANTE ETUFOR,9,314,12
1,02-ESTUDANTE ETUFOR,9,315,22
1,02-ESTUDANTE ETUFOR,9,317,12
1,02-ESTUDANTE ETUFOR,9,318,7
1,02-ESTUDANTE ETUFOR,9,319,5
1,02-ESTUDANTE ETUFOR,9,321,15
1,02-ESTUDANTE ETUFOR,9,322,6
1,02-ESTUDANTE ETUFOR,9,323,9
1,02-ESTUDANTE ETUFOR,9,324,6
1,02-ESTUDANTE ETUFOR,9,325,4
1,02-ESTUDANTE ETUFOR,9,327,16
1,02-ESTUDANTE ETUFOR,9,329,18
1,02-ESTUDANTE ETUFOR,9,330,5
1,02-ESTUDANTE ETUFOR,9,332,15
1,02-ESTUDANTE ETUFOR,9,335,15
1,02-ESTUDANTE ETUFOR,9,336,16
1,02-ESTUDANTE ETUFOR,9,337,15
1,02-ESTUDANTE ETUFOR,9,338,16
1,02-ESTUDANTE ETUFOR,9,339,9
1,02-ESTUDANTE ETUFOR,9,340,4
1,02-ESTUDANTE ETUFOR,9,341,17
1,02-ESTUDANTE ETUFOR,9,342,6
1,02-ESTUDANTE ETUFOR,9,343,7
1,02-ESTUDANTE ETUFOR,9,344,7
1,02-ESTUDANTE ETUFOR,9,345,22
1,02-ESTUDANTE ETUFOR,9,346,17
1,02-ESTUDANTE ETUFOR,9,347,9
1,02-ESTUDANTE ETUFOR,9,349,4
1,02-ESTUDANTE ETUFOR,9,350,7
1,02-ESTUDANTE ETUFOR,9,351,9
1,02-ESTUDANTE ETUFOR,9,353,3
1,02-ESTUDANTE ETUFOR,9,355,20
1,02-ESTUDANTE ETUFOR,9,356,4
1,02-ESTUDANTE ETUFOR,9,357,12
1,02-ESTUDANTE ETUFOR,9,360,12
1,02-ESTUDANTE ETUFOR,9,361,4
1,02-ESTUDANTE ETUFOR,9,362,8
1,02-ESTUDANTE ETUFOR,9,365,6
1,02-ESTUDANTE ETUFOR,9,366,15
1,02-ESTUDANTE ETUFOR,9,367,3
1,02-ESTUDANTE ETUFOR,9,369,14
1,02-ESTUDANTE ETUFOR,9,372,8
1,02-ESTUDANTE ETUFOR,9,375,6
1,02-ESTUDANTE ETUFOR,9,376,22
1,02-ESTUDANTE ETUFOR,9,377,6
1,02-ESTUDANTE ETUFOR,9,378,2
1,02-ESTUDANTE ETUFOR,9,379,5
1,02-ESTUDANTE ETUFOR,9,381,3
1,02-ESTUDANTE ETUFOR,9,382,11
1,02-ESTUDANTE ETUFOR,9,383,6
1,02-ESTUDANTE ETUFOR,9,384,1
1,02-ESTUDANTE ETUFOR,9,386,9
1,02-ESTUDANTE ETUFOR,9,388,9
1,02-ESTUDANTE ETUFOR,9,389,3
1,02-ESTUDANTE ETUFOR,9,390,5
1,02-ESTUDANTE ETUFOR,9,391,1
1,02-ESTUDANTE ETUFOR,9,392,5
1,02-ESTUDANTE ETUFOR,9,393,7
1,02-ESTUDANTE ETUFOR,9,394,7
1,02-ESTUDANTE ETUFOR,9,395,1
1,02-ESTUDANTE ETUFOR,9,397,3
1,02-ESTUDANTE ETUFOR,9,401,13
1,02-ESTUDANTE ETUFOR,9,403,6
1,02-ESTUDANTE ETUFOR,9,404,1
1,02-ESTUDANTE ETUFOR,9,405,12
1,02-ESTUDANTE ETUFOR,9,406,13
1,02-ESTUDANTE ETUFOR,9,407,11
1,02-ESTUDANTE ETUFOR,9,411,6
1,02-ESTUDANTE ETUFOR,9,456,26
1,02-ESTUDANTE ETUFOR,9,501,1
1,02-ESTUDANTE ETUFOR,9,502,6
1,02-ESTUDANTE ETUFOR,9,600,7
1,02-ESTUDANTE ETUFOR,9,602,5
1,02-ESTUDANTE ETUFOR,9,603,8
1,02-ESTUDANTE ETUFOR,9,604,2
1,02-ESTUDANTE ETUFOR,9,605,8
1,02-ESTUDANTE ETUFOR,9,606,5
1,02-ESTUDANTE ETUFOR,9,609,10
1,02-ESTUDANTE ETUFOR,9,610,5
1,02-ESTUDANTE ETUFOR,9,611,1
1,02-ESTUDANTE ETUFOR,9,612,5
1,02-ESTUDANTE ETUFOR,9,613,21
1,02-ESTUDANTE ETUFOR,9,616,9
1,02-ESTUDANTE ETUFOR,9,617,13
1,02-ESTUDANTE ETUFOR,9,618,8
1,02-ESTUDANTE ETUFOR,9,619,2
1,02-ESTUDANTE ETUFOR,9,621,10
1,02-ESTUDANTE ETUFOR,9,622,5
1,02-ESTUDANTE ETUFOR,9,625,2
1,02-ESTUDANTE ETUFOR,9,626,20
1,02-ESTUDANTE ETUFOR,9,627,4
1,02-ESTUDANTE ETUFOR,9,628,13
1,02-ESTUDANTE ETUFOR,9,629,40
1,02-ESTUDANTE ETUFOR,9,630,11
1,02-ESTUDANTE ETUFOR,9,631,6
1,02-ESTUDANTE ETUFOR,9,632,8
1,02-ESTUDANTE ETUFOR,9,634,24
1,02-ESTUDANTE ETUFOR,9,635,6
1,02-ESTUDANTE ETUFOR,9,636,8
1,02-ESTUDANTE ETUFOR,9,637,4
1,02-ESTUDANTE ETUFOR,9,640,14
1,02-ESTUDANTE ETUFOR,9,641,4
1,02-ESTUDANTE ETUFOR,9,642,5
1,02-ESTUDANTE ETUFOR,9,643,9
1,02-ESTUDANTE ETUFOR,9,645,6
1,02-ESTUDANTE ETUFOR,9,646,2
1,02-ESTUDANTE ETUFOR,9,650,5
1,02-ESTUDANTE ETUFOR,9,653,3
1,02-ESTUDANTE ETUFOR,9,655,4
1,02-ESTUDANTE ETUFOR,9,656,2
1,02-ESTUDANTE ETUFOR,9,657,11
1,02-ESTUDANTE ETUFOR,9,666,8
1,02-ESTUDANTE ETUFOR,9,676,8
1,02-ESTUDANTE ETUFOR,9,680,3
1,02-ESTUDANTE ETUFOR,9,686,3
1,02-ESTUDANTE ETUFOR,9,696,9
1,02-ESTUDANTE ETUFOR,9,701,4
1,02-ESTUDANTE ETUFOR,9,703,2
1,02-ESTUDANTE ETUFOR,9,706,8
1,02-ESTUDANTE ETUFOR,9,709,1
1,02-ESTUDANTE ETUFOR,9,710,1
1,02-ESTUDANTE ETUFOR,9,711,13
1,02-ESTUDANTE ETUFOR,9,712,10
1,02-ESTUDANTE ETUFOR,9,725,13
1,02-ESTUDANTE ETUFOR,9,728,5
1,02-ESTUDANTE ETUFOR,9,752,16
1,02-ESTUDANTE ETUFOR,9,754,16
1,02-ESTUDANTE ETUFOR,9,757,8
1,02-ESTUDANTE ETUFOR,9,804,13
1,02-ESTUDANTE ETUFOR,9,806,12
1,02-ESTUDANTE ETUFOR,9,813,1
1,02-ESTUDANTE ETUFOR,9,814,5
1,02-ESTUDANTE ETUFOR,9,815,9
1,02-ESTUDANTE ETUFOR,9,820,12
1,02-ESTUDANTE ETUFOR,9,825,3
1,02-ESTUDANTE ETUFOR,9,831,7
1,02-ESTUDANTE ETUFOR,9,832,11
1,02-ESTUDANTE ETUFOR,9,855,15
1,02-ESTUDANTE ETUFOR,9,901,4
1,02-ESTUDANTE ETUFOR,9,903,2
1,02-ESTUDANTE ETUFOR,9,905,1
1,02-ESTUDANTE ETUFOR,9,906,16
1,02-ESTUDANTE ETUFOR,9,907,4
1,02-ESTUDANTE ETUFOR,9,909,11
1,02-ESTUDANTE ETUFOR,9,913,4
1,02-ESTUDANTE ETUFOR,9,920,19
1,02-ESTUDANTE ETUFOR,10,1,13
1,02-ESTUDANTE ETUFOR,10,3,25
1,02-ESTUDANTE ETUFOR,10,5,41
1,02-ESTUDANTE ETUFOR,10,6,7
1,02-ESTUDANTE ETUFOR,10,7,10
1,02-ESTUDANTE ETUFOR,10,8,4
1,02-ESTUDANTE ETUFOR,10,10,20
1,02-ESTUDANTE ETUFOR,10,11,10
1,02-ESTUDANTE ETUFOR,10,12,9
1,02-ESTUDANTE ETUFOR,10,13,1
1,02-ESTUDANTE ETUFOR,10,14,2
1,02-ESTUDANTE ETUFOR,10,15,23
1,02-ESTUDANTE ETUFOR,10,21,4
1,02-ESTUDANTE ETUFOR,10,22,2
1,02-ESTUDANTE ETUFOR,10,24,26
1,02-ESTUDANTE ETUFOR,10,25,1
1,02-ESTUDANTE ETUFOR,10,26,27
1,02-ESTUDANTE ETUFOR,10,27,14
1,02-ESTUDANTE ETUFOR,10,28,25
1,02-ESTUDANTE ETUFOR,10,29,13
1,02-ESTUDANTE ETUFOR,10,30,19
1,02-ESTUDANTE ETUFOR,10,31,16
1,02-ESTUDANTE ETUFOR,10,32,2
1,02-ESTUDANTE ETUFOR,10,38,12
1,02-ESTUDANTE ETUFOR,10,41,46
1,02-ESTUDANTE ETUFOR,10,42,63
1,02-ESTUDANTE ETUFOR,10,43,21
1,02-ESTUDANTE ETUFOR,10,44,8
1,02-ESTUDANTE ETUFOR,10,45,24
