linha,hora,n,total,prop
345 - Cj Ceara/Siqueira,16,124,4109,0.030177658797761013
345 - Cj Ceara/Siqueira,17,127,4109,0.03090776344609394
345 - Cj Ceara/Siqueira,18,138,4109,0.03358481382331468
345 - Cj Ceara/Siqueira,19,78,4109,0.01898272085665612
345 - Cj Ceara/Siqueira,20,42,4109,0.010221465076660987
345 - Cj Ceara/Siqueira,21,36,4109,0.008761255779995133
345 - Cj Ceara/Siqueira,22,13,4109,0.003163786809442687
345 - Cj Ceara/Siqueira,23,3,4109,7.301046483329277e-4
346 - Jardim Fluminense,4,110,2473,0.04448038819247877
346 - Jardim Fluminense,5,336,2473,0.13586736756975334
346 - Jardim Fluminense,6,401,2473,0.16215123331985443
346 - Jardim Fluminense,7,225,2473,0.0909826122118884
346 - Jardim Fluminense,8,92,2473,0.0372017792155277
346 - Jardim Fluminense,9,113,2473,0.04569348968863728
346 - Jardim Fluminense,10,122,2473,0.04933279417711282
346 - Jardim Fluminense,11,139,2473,0.05620703598867772
346 - Jardim Fluminense,12,156,2473,0.06308127780024263
346 - Jardim Fluminense,13,113,2473,0.04569348968863728
346 - Jardim Fluminense,14,95,2473,0.03841488071168621
346 - Jardim Fluminense,15,64,2473,0.02587949858471492
346 - Jardim Fluminense,16,103,2473,0.041649818034775576
346 - Jardim Fluminense,17,130,2473,0.052567731500202185
346 - Jardim Fluminense,18,117,2473,0.04731095835018197
346 - Jardim Fluminense,19,53,2473,0.021431459765467044
346 - Jardim Fluminense,20,48,2473,0.01940962393853619
346 - Jardim Fluminense,21,33,2473,0.01334411645774363
346 - Jardim Fluminense,22,21,2473,0.008491710473109584
346 - Jardim Fluminense,23,2,2473,8.087343307723412e-4
347 - Cj Jose Walter/Paran,4,41,2835,0.014462081128747795
347 - Cj Jose Walter/Paran,5,123,2835,0.04338624338624339
347 - Cj Jose Walter/Paran,6,283,2835,0.09982363315696649
347 - Cj Jose Walter/Paran,7,302,2835,0.10652557319223986
347 - Cj Jose Walter/Paran,8,172,2835,0.060670194003527335
347 - Cj Jose Walter/Paran,9,133,2835,0.04691358024691358
347 - Cj Jose Walter/Paran,10,121,2835,0.04268077601410935
347 - Cj Jose Walter/Paran,11,160,2835,0.0564373897707231
347 - Cj Jose Walter/Paran,12,157,2835,0.055379188712522044
347 - Cj Jose Walter/Paran,13,116,2835,0.04091710758377425
347 - Cj Jose Walter/Paran,14,152,2835,0.05361552028218695
347 - Cj Jose Walter/Paran,15,138,2835,0.04867724867724868
347 - Cj Jose Walter/Paran,16,171,2835,0.06031746031746032
347 - Cj Jose Walter/Paran,17,327,2835,0.11534391534391535
347 - Cj Jose Walter/Paran,18,178,2835,0.06278659611992946
347 - Cj Jose Walter/Paran,19,137,2835,0.04832451499118166
347 - Cj Jose Walter/Paran,20,61,2835,0.021516754850088183
347 - Cj Jose Walter/Paran,21,27,2835,0.009523809523809525
347 - Cj Jose Walter/Paran,22,30,2835,0.010582010582010581
347 - Cj Jose Walter/Paran,23,6,2835,0.0021164021164021165
348 - AV LINEU MACHADO/SP2,13,38,510,0.07450980392156863
348 - AV LINEU MACHADO/SP2,14,36,510,0.07058823529411765
348 - AV LINEU MACHADO/SP2,15,54,510,0.10588235294117647
348 - AV LINEU MACHADO/SP2,16,62,510,0.12156862745098039
348 - AV LINEU MACHADO/SP2,17,80,510,0.1568627450980392
348 - AV LINEU MACHADO/SP2,18,81,510,0.1588235294117647
348 - AV LINEU MACHADO/SP2,19,58,510,0.11372549019607843
348 - AV LINEU MACHADO/SP2,20,32,510,0.06274509803921569
348 - AV LINEU MACHADO/SP2,21,40,510,0.0784313725490196
348 - AV LINEU MACHADO/SP2,22,25,510,0.049019607843137254
348 - AV LINEU MACHADO/SP2,23,4,510,0.00784313725490196
349 - Cj Veneza Tropical/M,4,14,1303,0.010744435917114352
349 - Cj Veneza Tropical/M,5,77,1303,0.059094397544128936
349 - Cj Veneza Tropical/M,6,173,1303,0.13277052954719878
349 - Cj Veneza Tropical/M,7,93,1303,0.0713737528779739
349 - Cj Veneza Tropical/M,8,69,1303,0.052954719877206444
349 - Cj Veneza Tropical/M,9,41,1303,0.031465848042977744
349 - Cj Veneza Tropical/M,10,52,1303,0.039907904834996163
349 - Cj Veneza Tropical/M,11,113,1303,0.08672294704528012
349 - Cj Veneza Tropical/M,12,54,1303,0.04144282425172678
349 - Cj Veneza Tropical/M,13,85,1303,0.06523407521105141
349 - Cj Veneza Tropical/M,14,35,1303,0.02686108979278588
349 - Cj Veneza Tropical/M,15,42,1303,0.03223330775134305
349 - Cj Veneza Tropical/M,16,64,1303,0.04911742133537989
349 - Cj Veneza Tropical/M,17,145,1303,0.11128165771297006
349 - Cj Veneza Tropical/M,18,115,1303,0.08825786646201074
349 - Cj Veneza Tropical/M,19,55,1303,0.0422102839600921
349 - Cj Veneza Tropical/M,20,35,1303,0.02686108979278588
349 - Cj Veneza Tropical/M,21,18,1303,0.013814274750575594
349 - Cj Veneza Tropical/M,22,22,1303,0.01688411358403684
349 - Cj Veneza Tropical/M,23,1,1303,7.674597083653108e-4
34 - Corujao/Av. Paranjan,0,39,65,0.6
34 - Corujao/Av. Paranjan,1,17,65,0.26153846153846155
34 - Corujao/Av. Paranjan,2,6,65,0.09230769230769231
34 - Corujao/Av. Paranjan,3,2,65,0.03076923076923077
34 - Corujao/Av. Paranjan,4,1,65,0.015384615384615385
350 - Av. Jose Bastos,4,5,3046,0.0016414970453053185
350 - Av. Jose Bastos,5,71,3046,0.023309258043335522
350 - Av. Jose Bastos,6,144,3046,0.04727511490479317
350 - Av. Jose Bastos,7,238,3046,0.07813525935653316
350 - Av. Jose Bastos,8,126,3046,0.04136572554169402
350 - Av. Jose Bastos,9,95,3046,0.03118844386080105
350 - Av. Jose Bastos,10,129,3046,0.042350623768877216
350 - Av. Jose Bastos,11,179,3046,0.0587655942219304
350 - Av. Jose Bastos,12,134,3046,0.043992120814182537
350 - Av. Jose Bastos,13,169,3046,0.05548260013131976
350 - Av. Jose Bastos,14,113,3046,0.037097833223900194
350 - Av. Jose Bastos,15,166,3046,0.054497701904136574
350 - Av. Jose Bastos,16,217,3046,0.07124097176625083
350 - Av. Jose Bastos,17,307,3046,0.10078791858174656
350 - Av. Jose Bastos,18,425,3046,0.13952724885095208
350 - Av. Jose Bastos,19,197,3046,0.06467498358502954
350 - Av. Jose Bastos,20,91,3046,0.029875246224556794
350 - Av. Jose Bastos,21,108,3046,0.03545633617859488
350 - Av. Jose Bastos,22,125,3046,0.04103742613263296
350 - Av. Jose Bastos,23,7,3046,0.002298095863427446
351 - Joquei/Bonsucesso,4,4,1785,0.002240896358543417
351 - Joquei/Bonsucesso,5,200,1785,0.11204481792717087
351 - Joquei/Bonsucesso,6,260,1785,0.14565826330532214
351 - Joquei/Bonsucesso,7,175,1785,0.09803921568627451
351 - Joquei/Bonsucesso,8,92,1785,0.0515406162464986
351 - Joquei/Bonsucesso,9,74,1785,0.04145658263305322
351 - Joquei/Bonsucesso,10,122,1785,0.06834733893557422
351 - Joquei/Bonsucesso,11,141,1785,0.07899159663865546
351 - Joquei/Bonsucesso,12,121,1785,0.06778711484593837
351 - Joquei/Bonsucesso,13,86,1785,0.048179271708683476
351 - Joquei/Bonsucesso,14,70,1785,0.0392156862745098
351 - Joquei/Bonsucesso,15,38,1785,0.021288515406162466
351 - Joquei/Bonsucesso,16,68,1785,0.0380952380952381
351 - Joquei/Bonsucesso,17,68,1785,0.0380952380952381
351 - Joquei/Bonsucesso,18,62,1785,0.03473389355742297
351 - Joquei/Bonsucesso,19,49,1785,0.027450980392156862
351 - Joquei/Bonsucesso,20,70,1785,0.0392156862745098
351 - Joquei/Bonsucesso,21,73,1785,0.04089635854341737
351 - Joquei/Bonsucesso,22,11,1785,0.0061624649859943975
351 - Joquei/Bonsucesso,23,1,1785,5.602240896358543e-4
353 - Parangaba/Parque Ver,4,16,1565,0.010223642172523962
353 - Parangaba/Parque Ver,5,94,1565,0.060063897763578275
353 - Parangaba/Parque Ver,6,238,1565,0.15207667731629393
353 - Parangaba/Parque Ver,7,155,1565,0.09904153354632587
353 - Parangaba/Parque Ver,8,99,1565,0.06325878594249201
353 - Parangaba/Parque Ver,9,33,1565,0.021086261980830672
353 - Parangaba/Parque Ver,10,65,1565,0.04153354632587859
353 - Parangaba/Parque Ver,11,75,1565,0.04792332268370607
353 - Parangaba/Parque Ver,12,82,1565,0.0523961661341853
353 - Parangaba/Parque Ver,13,93,1565,0.05942492012779553
353 - Parangaba/Parque Ver,14,68,1565,0.043450479233226834
353 - Parangaba/Parque Ver,15,76,1565,0.04856230031948882
353 - Parangaba/Parque Ver,16,92,1565,0.05878594249201278
353 - Parangaba/Parque Ver,17,182,1565,0.11629392971246007
353 - Parangaba/Parque Ver,18,138,1565,0.08817891373801917
353 - Parangaba/Parque Ver,19,41,1565,0.02619808306709265
353 - Parangaba/Parque Ver,20,8,1565,0.005111821086261981
353 - Parangaba/Parque Ver,21,8,1565,0.005111821086261981
353 - Parangaba/Parque Ver,23,2,1565,0.0012779552715654952
